,superficie_sembrada_ha_centeno_indefinido_Santiago del Estero,superficie_sembrada_ha_centeno_Alberdi_Santiago del Estero,superficie_sembrada_ha_centeno_Belgrano_Santiago del Estero,superficie_sembrada_ha_centeno_General Taboada_Santiago del Estero,superficie_sembrada_ha_centeno_Rivadavia_Santiago del Estero,superficie_sembrada_ha_centeno_Silípica_Santiago del Estero,superficie_sembrada_ha_centeno_Aguirre_Santiago del Estero,superficie_sembrada_ha_centeno_Matará_Santiago del Estero,superficie_sembrada_ha_centeno_Moreno_Santiago del Estero,superficie_sembrada_ha_centeno_Ojo de Agua_Santiago del Estero,superficie_sembrada_ha_centeno_Guasayán_Santiago del Estero,superficie_sembrada_ha_centeno_Mitre_Santiago del Estero,superficie_sembrada_ha_centeno_Robles_Santiago del Estero,superficie_sembrada_ha_centeno_Avellaneda_Santiago del Estero,superficie_sembrada_ha_centeno_Atamisqui_Santiago del Estero,superficie_sembrada_ha_centeno_Capital_Santiago del Estero,superficie_sembrada_ha_centeno_Quebrachos_Santiago del Estero,superficie_sembrada_ha_centeno_Jiménez_Santiago del Estero,superficie_sembrada_ha_centeno_La Banda_Santiago del Estero,superficie_sembrada_ha_centeno_Loreto_Santiago del Estero,superficie_sembrada_ha_centeno_28 de Marzo_Santiago del Estero,superficie_sembrada_ha_centeno_Río Hondo_Santiago del Estero,superficie_sembrada_ha_centeno_Choya_Santiago del Estero,superficie_sembrada_ha_centeno_Figueroa_Santiago del Estero,superficie_sembrada_ha_centeno_Sarmiento_Santiago del Estero,superficie_sembrada_ha_centeno_Banda_Santiago del Estero,superficie_sembrada_ha_centeno_Juan F. Ibarra_Santiago del Estero,superficie_sembrada_ha_centeno_Salavina_Santiago del Estero,superficie_sembrada_ha_centeno_otros departamentos_Santiago del Estero,superficie_sembrada_ha_centeno_Pellegrini_Santiago del Estero,superficie_cosechada_ha_centeno_indefinido_Santiago del Estero,superficie_cosechada_ha_centeno_Alberdi_Santiago del Estero,superficie_cosechada_ha_centeno_Belgrano_Santiago del Estero,superficie_cosechada_ha_centeno_General Taboada_Santiago del Estero,superficie_cosechada_ha_centeno_Rivadavia_Santiago del Estero,superficie_cosechada_ha_centeno_Silípica_Santiago del Estero,superficie_cosechada_ha_centeno_Aguirre_Santiago del Estero,superficie_cosechada_ha_centeno_Matará_Santiago del Estero,superficie_cosechada_ha_centeno_Moreno_Santiago del Estero,superficie_cosechada_ha_centeno_Ojo de Agua_Santiago del Estero,superficie_cosechada_ha_centeno_Guasayán_Santiago del Estero,superficie_cosechada_ha_centeno_Mitre_Santiago del Estero,superficie_cosechada_ha_centeno_Robles_Santiago del Estero,superficie_cosechada_ha_centeno_Avellaneda_Santiago del Estero,superficie_cosechada_ha_centeno_Atamisqui_Santiago del Estero,superficie_cosechada_ha_centeno_Capital_Santiago del Estero,superficie_cosechada_ha_centeno_Quebrachos_Santiago del Estero,superficie_cosechada_ha_centeno_Jiménez_Santiago del Estero,superficie_cosechada_ha_centeno_La Banda_Santiago del Estero,superficie_cosechada_ha_centeno_Loreto_Santiago del Estero,superficie_cosechada_ha_centeno_28 de Marzo_Santiago del Estero,superficie_cosechada_ha_centeno_Río Hondo_Santiago del Estero,superficie_cosechada_ha_centeno_Choya_Santiago del Estero,superficie_cosechada_ha_centeno_Figueroa_Santiago del Estero,superficie_cosechada_ha_centeno_Sarmiento_Santiago del Estero,superficie_cosechada_ha_centeno_Banda_Santiago del Estero,superficie_cosechada_ha_centeno_Juan F. Ibarra_Santiago del Estero,superficie_cosechada_ha_centeno_Salavina_Santiago del Estero,superficie_cosechada_ha_centeno_otros departamentos_Santiago del Estero,superficie_cosechada_ha_centeno_Pellegrini_Santiago del Estero,produccion_tm_centeno_indefinido_Santiago del Estero,produccion_tm_centeno_Alberdi_Santiago del Estero,produccion_tm_centeno_Belgrano_Santiago del Estero,produccion_tm_centeno_General Taboada_Santiago del Estero,produccion_tm_centeno_Rivadavia_Santiago del Estero,produccion_tm_centeno_Silípica_Santiago del Estero,produccion_tm_centeno_Aguirre_Santiago del Estero,produccion_tm_centeno_Matará_Santiago del Estero,produccion_tm_centeno_Moreno_Santiago del Estero,produccion_tm_centeno_Ojo de Agua_Santiago del Estero,produccion_tm_centeno_Guasayán_Santiago del Estero,produccion_tm_centeno_Mitre_Santiago del Estero,produccion_tm_centeno_Robles_Santiago del Estero,produccion_tm_centeno_Avellaneda_Santiago del Estero,produccion_tm_centeno_Atamisqui_Santiago del Estero,produccion_tm_centeno_Capital_Santiago del Estero,produccion_tm_centeno_Quebrachos_Santiago del Estero,produccion_tm_centeno_Jiménez_Santiago del Estero,produccion_tm_centeno_La Banda_Santiago del Estero,produccion_tm_centeno_Loreto_Santiago del Estero,produccion_tm_centeno_28 de Marzo_Santiago del Estero,produccion_tm_centeno_Río Hondo_Santiago del Estero,produccion_tm_centeno_Choya_Santiago del Estero,produccion_tm_centeno_Figueroa_Santiago del Estero,produccion_tm_centeno_Sarmiento_Santiago del Estero,produccion_tm_centeno_Banda_Santiago del Estero,produccion_tm_centeno_Juan F. Ibarra_Santiago del Estero,produccion_tm_centeno_Salavina_Santiago del Estero,produccion_tm_centeno_otros departamentos_Santiago del Estero,produccion_tm_centeno_Pellegrini_Santiago del Estero,rendimiento_kgxha_centeno_indefinido_Santiago del Estero,rendimiento_kgxha_centeno_Alberdi_Santiago del Estero,rendimiento_kgxha_centeno_Belgrano_Santiago del Estero,rendimiento_kgxha_centeno_General Taboada_Santiago del Estero,rendimiento_kgxha_centeno_Rivadavia_Santiago del Estero,rendimiento_kgxha_centeno_Silípica_Santiago del Estero,rendimiento_kgxha_centeno_Aguirre_Santiago del Estero,rendimiento_kgxha_centeno_Matará_Santiago del Estero,rendimiento_kgxha_centeno_Moreno_Santiago del Estero,rendimiento_kgxha_centeno_Ojo de Agua_Santiago del Estero,rendimiento_kgxha_centeno_Guasayán_Santiago del Estero,rendimiento_kgxha_centeno_Mitre_Santiago del Estero,rendimiento_kgxha_centeno_Robles_Santiago del Estero,rendimiento_kgxha_centeno_Avellaneda_Santiago del Estero,rendimiento_kgxha_centeno_Atamisqui_Santiago del Estero,rendimiento_kgxha_centeno_Capital_Santiago del Estero,rendimiento_kgxha_centeno_Quebrachos_Santiago del Estero,rendimiento_kgxha_centeno_Jiménez_Santiago del Estero,rendimiento_kgxha_centeno_La Banda_Santiago del Estero,rendimiento_kgxha_centeno_Loreto_Santiago del Estero,rendimiento_kgxha_centeno_28 de Marzo_Santiago del Estero,rendimiento_kgxha_centeno_Río Hondo_Santiago del Estero,rendimiento_kgxha_centeno_Choya_Santiago del Estero,rendimiento_kgxha_centeno_Figueroa_Santiago del Estero,rendimiento_kgxha_centeno_Sarmiento_Santiago del Estero,rendimiento_kgxha_centeno_Banda_Santiago del Estero,rendimiento_kgxha_centeno_Juan F. Ibarra_Santiago del Estero,rendimiento_kgxha_centeno_Salavina_Santiago del Estero,rendimiento_kgxha_centeno_otros departamentos_Santiago del Estero,rendimiento_kgxha_centeno_Pellegrini_Santiago del Estero
1923-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-01-01,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-01-01,6200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-01-01,,30.0,1250.0,225.0,3435.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,310.0,50.0,690.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,248.0,45.0,448.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,800.0,900.0,650.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,
1929-01-01,,50.0,1500.0,250.0,3640.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,300.0,50.0,730.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,180.0,30.0,383.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,600.0,600.0,525.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,
1930-01-01,,25.0,550.0,100.0,1300.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,300.0,50.0,650.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,249.0,39.0,520.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,830.0,780.0,800.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1931-01-01,,,240.0,300.0,500.0,,150.0,200.0,10.0,50.0,,,,,,,,,,,,,,,,,,,,,,,190.0,260.0,400.0,,120.0,100.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,152.0,234.0,372.0,,84.0,74.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,800.0,900.0,930.0,,700.0,740.0,0.0,800.0,,,,,,,,,,,,,,,,,,,,
1932-01-01,,,20.0,350.0,700.0,,500.0,350.0,,20.0,20.0,110.0,100.0,,,,,,,,,,,,,,,,,,,,0.0,90.0,220.0,,140.0,90.0,,0.0,0.0,35.0,25.0,,,,,,,,,,,,,,,,,,,,0.0,67.0,159.0,,95.0,60.0,,0.0,0.0,23.0,16.0,,,,,,,,,,,,,,,,,,,,0.0,740.0,725.0,,680.0,670.0,,0.0,0.0,660.0,650.0,,,,,,,,,,,,,,,,,
1933-01-01,,10.0,,310.0,420.0,,30.0,210.0,,,,,,520.0,,,,,,,,,,,,,,,,,,0.0,,100.0,120.0,,0.0,80.0,,,,,,100.0,,,,,,,,,,,,,,,,,,0.0,,60.0,72.0,,0.0,36.0,,,,,,45.0,,,,,,,,,,,,,,,,,,0.0,,600.0,600.0,,0.0,450.0,,,,,,450.0,,,,,,,,,,,,,,,,
1934-01-01,,,260.0,135.0,1500.0,,150.0,105.0,,,,200.0,,5.0,100.0,100.0,40.0,,,,,,,,,,,,,,,,100.0,55.0,465.0,,60.0,45.0,,,,80.0,,0.0,40.0,40.0,15.0,,,,,,,,,,,,,,,,75.0,41.0,372.0,,39.0,29.0,,,,68.0,,0.0,28.0,28.0,10.0,,,,,,,,,,,,,,,,750.0,750.0,800.0,,650.0,650.0,,,,850.0,,0.0,700.0,700.0,700.0,,,,,,,,,,,,,
1935-01-01,,,100.0,80.0,130.0,,50.0,130.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,70.0,65.0,100.0,,40.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,42.0,32.0,55.0,,24.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,600.0,500.0,550.0,,600.0,530.0,0.0,,,,,,,,,,,,,,,,,,,,,
1936-01-01,,,70.0,300.0,1000.0,,40.0,15.0,40.0,30.0,,,,30.0,,,,2.0,8.0,,,,,,,,,,,,,,0.0,0.0,86.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,21.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,3.0,2.0,,,,,,,,,,,,,,0.0,0.0,250.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,1500.0,1000.0,,,,,,,,,,,
1937-01-01,,,100.0,50.0,600.0,,,10.0,25.0,6.0,5.0,50.0,,5.0,,,4.0,,3.0,2.0,,,,,,,,,,,,,0.0,0.0,45.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,7.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,150.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,
1938-01-01,,,215.0,50.0,1090.0,,5.0,,,,,100.0,,,,,5.0,,,,,,,,,,,,,,,,90.0,10.0,290.0,,5.0,,,,,80.0,,,,,0.0,,,,,,,,,,,,,,,,45.0,5.0,148.0,,2.0,,,,,48.0,,,,,0.0,,,,,,,,,,,,,,,,500.0,500.0,510.0,,400.0,,,,,600.0,,,,,0.0,,,,,,,,,,,,,
1939-01-01,,,200.0,75.0,2000.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,120.0,60.0,600.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,60.0,38.0,300.0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,500.0,633.0,500.0,,,900.0,,,,,,,,,,,,,,,,,,,,,,
1940-01-01,,,190.0,120.0,1800.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,140.0,100.0,1550.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,98.0,65.0,1084.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,700.0,650.0,699.0,,,650.0,,,,,,,,,,,,,,,,,,,,,,
1941-01-01,,,220.0,,2300.0,,,30.0,,,,,,,,,,,,,150.0,,,,,,,,,,,,170.0,,1850.0,,,23.0,,,,,,,,,,,,,120.0,,,,,,,,,,,,119.0,,1282.0,,,15.0,,,,,,,,,,,,,84.0,,,,,,,,,,,,700.0,,693.0,,,650.0,,,,,,,,,,,,,700.0,,,,,,,,,
1942-01-01,,,220.0,150.0,2300.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,200.0,130.0,2100.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,160.0,104.0,1890.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,800.0,800.0,900.0,,,700.0,,,,,,,,,,,,,,,,,,,,,,
1943-01-01,,,250.0,,2500.0,,,15.0,,,,,,,,,,,20.0,,160.0,,,,,,,,,,,,225.0,,2250.0,,,13.0,,,,,,,,,,,20.0,,145.0,,,,,,,,,,,,87.0,,460.0,,,3.0,,,,,,,,,,,15.0,,40.0,,,,,,,,,,,,387.0,,204.0,,,250.0,,,,,,,,,,,750.0,,276.0,,,,,,,,,
1944-01-01,,,200.0,,1840.0,,,20.0,,,,,,,,,,,,,120.0,,,,,,,,,,,,0.0,,0.0,,,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,500.0,,,,,,,,,,,,,0.0,,,,,,,,,
1945-01-01,,,,,,,,30.0,15.0,,,,,,,,,,100.0,,130.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,
1946-01-01,,,350.0,,850.0,,,20.0,8.0,,,,80.0,,,,,,100.0,,192.0,350.0,,,,,,,,,,,150.0,,110.0,,,5.0,0.0,,,,0.0,,,,,,10.0,,100.0,20.0,,,,,,,,,,,83.0,,44.0,,,3.0,0.0,,,,0.0,,,,,,5.0,,60.0,10.0,,,,,,,,,,,550.0,,400.0,,,560.0,0.0,,,,0.0,,,,,,500.0,,600.0,500.0,,,,,,,,
1947-01-01,,,600.0,,1800.0,,,20.0,,,,,80.0,,,,,,100.0,,900.0,,,,,,,,,,,,200.0,,500.0,,,0.0,,,,,0.0,,,,,,10.0,,200.0,,,,,,,,,,,,120.0,,250.0,,,0.0,,,,,0.0,,,,,,5.0,,100.0,,,,,,,,,,,,600.0,,500.0,,,0.0,,,,,0.0,,,,,,500.0,,500.0,,,,,,,,,
1948-01-01,,,250.0,,4000.0,,,,,,,,100.0,,,,,,100.0,,150.0,,,,,,,,,,,,100.0,,200.0,,,,,,,,20.0,,,,,,20.0,,10.0,,,,,,,,,,,,60.0,,100.0,,,,,,,,12.0,,,,,,12.0,,5.0,,,,,,,,,,,,600.0,,500.0,,,,,,,,600.0,,,,,,600.0,,500.0,,,,,,,,,
1949-01-01,,,3800.0,,8500.0,50.0,,,,,,,140.0,500.0,,200.0,,,300.0,,2400.0,,10.0,,,,,,,,,,2000.0,,2830.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,800.0,,0.0,,,,,,,,,,1600.0,,1132.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,640.0,,0.0,,,,,,,,,,800.0,,400.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,800.0,,0.0,,,,,,,
1950-01-01,,,3000.0,1500.0,9000.0,100.0,,,,,,,100.0,500.0,,200.0,,,400.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,
1951-01-01,,,2000.0,800.0,4000.0,,,,,,,,,200.0,,,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,
1952-01-01,,,2500.0,1000.0,5000.0,,,,,,,,,200.0,,,,,100.0,,,,,,,,,,,,,,2000.0,1000.0,4000.0,,,,,,,,,200.0,,,,,100.0,,,,,,,,,,,,,,350.0,0.0,1000.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,700.0,0.0,1000.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,
1953-01-01,,,4000.0,1500.0,8000.0,,50.0,,,,,,,180.0,,100.0,,,100.0,,,,,,,,,,,,,,1000.0,300.0,2000.0,,0.0,,,,,,,45.0,,0.0,,,0.0,,,,,,,,,,,,,,400.0,123.0,800.0,,0.0,,,,,,,27.0,,0.0,,,0.0,,,,,,,,,,,,,,400.0,410.0,400.0,,0.0,,,,,,,600.0,,0.0,,,0.0,,,,,,,,,,,
1954-01-01,,,5000.0,3000.0,6150.0,,350.0,350.0,250.0,,,150.0,,350.0,,100.0,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,
1955-01-01,,,9000.0,4000.0,10000.0,,350.0,500.0,250.0,,,150.0,150.0,500.0,,100.0,,,200.0,,,,,,,,,,,,,,400.0,200.0,400.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,180.0,100.0,160.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,450.0,500.0,400.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,
1956-01-01,,,5000.0,3000.0,22000.0,,300.0,500.0,100.0,,,100.0,150.0,300.0,,100.0,,,200.0,,,,,,,,,,,,,,2000.0,1200.0,6000.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,1980.0,720.0,4800.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,990.0,600.0,800.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,
